wafer_id,lot_id,tool_id,process_date,exposure_dose,focus_offset,overlay_error,cd_mean,cd_uniformity,resist_thickness,particle_count,contamination_score,die_size,defect_type,failure_pattern,defect_density,yield_percent,pass_fail,yield_loss,risk_status
W0239,LOT-10,LITHO-01,2026-03-22,20.87225186854167,0.36063169387224153,2.074941381690277,46.42654093722465,1.1908801290957065,108.99677133482224,6,1.1025406580611343,515,Particle,Near-full,2.914,58.16,fail,41.84,requires review
W0240,LOT-19,LITHO-04,2026-03-13,21.041642308376257,0.1483559315632553,1.7141030071980343,45.75081068591538,1.7761177591841337,97.1951646275266,2,1.4085104541435831,600,Etch Residue,Center,1.425,83.38,fail,16.62,normal
W0241,LOT-05,LITHO-03,2026-01-21,21.00330917423984,0.03054717812570618,1.845378112820158,43.482549609662506,1.114768557517974,97.55548199058046,9,1.1175939287275394,560,Misalignment,None,1.822,85.27,pass,14.73,normal
W0242,LOT-18,LITHO-01,2026-02-19,21.246578236285238,-0.07902970381888878,3.0910179381282648,47.13261940830927,1.416547277156894,97.05264863337868,5,1.8785065463784096,515,Particle,None,1.609,82.49,fail,17.51,normal
W0243,LOT-03,LITHO-01,2026-04-09,21.640919144550946,-0.07102311333649089,2.575407878426626,45.79055684203943,1.459827717849327,108.56418948918679,7,1.7931821812893263,600,Particle,None,1.907,84.63,fail,15.37,normal
W0244,LOT-20,LITHO-01,2026-06-09,21.90606669868183,-0.38325562005600317,1.9300590129337873,44.98776466124995,2.0575192311929826,100.24310911901911,6,4.617964823045901,740,Particle,None,2.098,82.8,fail,17.2,requires review
W0245,LOT-19,LITHO-03,2026-06-05,21.170291045050043,0.0463752757658089,2.0344875060248406,46.90826256674614,1.375855943964113,101.90257157067884,8,2.6028094295932394,515,Particle,Center,2.278,78.59,fail,21.41,requires review
W0246,LOT-03,LITHO-04,2026-02-03,21.32425078731958,0.1521869595267337,1.1029760365901873,45.191157340595566,0.6462626264995847,100.46942482379629,9,0.6236481223875774,530,Misalignment,Edge-Ring,1.964,82.39,fail,17.61,normal
W0247,LOT-23,LITHO-01,2026-05-03,20.36702451994794,-0.2836114788907107,2.471931940596079,44.96630030987516,1.676555626681864,98.41119306206825,10,0.6685858598774823,560,Scratch,None,2.093,79.79,fail,20.21,requires review
W0248,LOT-13,LITHO-04,2026-01-16,20.951667791671408,-0.11905504061522687,0.9681290046131743,44.20763986077361,1.2553423514136257,101.10642754286515,2,2.8602315562532525,515,Etch Residue,Donut,1.237,81.29,fail,18.71,requires review
W0249,LOT-24,LITHO-01,2026-05-02,21.517159205685974,-0.20834363380201598,2.7262575260848196,45.698220527168495,1.5149208585532115,111.34132570179892,6,1.7796592135090092,560,Pattern Collapse,None,2.023,89.01,pass,10.99,normal
W0250,LOT-02,LITHO-04,2026-03-03,21.476282751129435,-0.17376321506557743,2.2900351147438864,45.571923560788775,1.4696533547052568,107.28986949970216,7,5.686856623219227,560,Misalignment,Edge-Loc,2.805,70.77,fail,29.23,requires review
W0251,LOT-06,LITHO-04,2026-03-22,21.116385353037277,0.009626692827942039,3.870866259701746,45.01761616786765,1.404203601463781,98.75883629238936,5,5.676705199988804,515,Etch Residue,Random,2.946,72.26,fail,27.74,requires review
W0252,LOT-15,LITHO-03,2026-05-10,21.487516677762375,-0.37519238789792536,1.4299051123929862,44.052016375358875,1.7766192036246464,104.4607815916344,7,0.8659610494509774,515,Etch Residue,Loc,1.942,79.91,fail,20.09,requires review
W0253,LOT-06,LITHO-03,2026-03-18,21.2699216899466,0.11056867890427151,2.128136536271557,45.15591582499929,0.9634972925765525,98.84021346386777,9,2.165780131461413,710,Particle,Edge-Loc,2.292,78.33,fail,21.67,requires review
W0254,LOT-10,LITHO-04,2026-05-26,21.660168442042625,0.1356939125880628,3.458801390646144,44.916241457085434,1.319045021265974,95.24980297238436,7,0.675861127485588,530,Particle,Edge-Ring,1.884,83.85,fail,16.15,normal
W0255,LOT-20,LITHO-01,2026-04-07,21.15914753632641,-0.04519846584664425,3.03397274820399,43.39983081751896,1.7394132695910833,105.8741414871256,8,2.828607057050258,600,Misalignment,None,2.594,78.42,fail,21.58,requires review
W0256,LOT-05,LITHO-01,2026-06-29,20.80436592643593,-0.4465275317972175,1.7126515638940705,43.233825178410974,1.2850703286294711,106.40835281724549,9,5.038337808533206,600,Scratch,None,2.63,82.58,fail,17.42,requires review
W0257,LOT-21,LITHO-01,2026-04-25,21.184712691313162,-0.17935535268043012,2.3567771998614138,45.67818405457172,0.9369176517555099,105.97499855398202,5,1.963687958359812,710,Misalignment,None,1.715,86.12,pass,13.88,normal
W0258,LOT-04,LITHO-02,2026-02-23,19.388173093280972,0.22192234813848538,2.2013995494905614,41.877734021937975,1.7339943701398575,100.21451205296562,10,1.300782385748007,600,Particle,None,2.022,85.9,pass,14.1,normal
W0259,LOT-06,LITHO-03,2026-05-20,21.210587155011776,-0.500038970531143,2.3973691071759102,45.246492632353515,1.8930831206545387,101.36625221079245,10,2.3182619735950336,710,Pattern Collapse,None,2.597,80.28,fail,19.72,requires review
W0260,LOT-18,LITHO-03,2026-03-15,18.99337294613187,-0.06255421419483347,1.7109236948106195,44.42630033069541,1.4842516773249477,104.84910910390087,7,3.2170628203164955,600,Particle,None,1.901,85.74,pass,14.26,normal
W0261,LOT-24,LITHO-04,2026-04-07,20.05209512592702,-0.21240014012410663,2.137475718109486,46.56989592825589,0.8137040405356637,103.48768494192281,12,3.2311171578188653,530,Pattern Collapse,Random,2.749,76.12,fail,23.88,requires review
W0262,LOT-06,LITHO-01,2026-01-25,21.24847273051754,0.14482265428527058,1.0813633373063007,44.40783814901535,1.7470894113445856,100.50417760907123,6,1.3116391261480327,530,Scratch,Near-full,2.553,60.05,fail,39.95,requires review
W0263,LOT-09,LITHO-03,2026-01-22,21.262641135496736,-0.12152051138582304,2.2945864163076575,45.79138105710228,0.9190392415031092,95.84752708355097,3,1.0812591679853172,530,Scratch,Loc,1.777,86.47,pass,13.53,normal
W0264,LOT-28,LITHO-01,2026-04-14,20.360664170923037,0.07271172373241007,2.5150144713952827,44.52370339051465,1.608079746896858,102.43272573773964,5,2.08706193802757,530,Scratch,Edge-Ring,2.07,79.27,fail,20.73,requires review
W0265,LOT-30,LITHO-01,2026-02-03,20.608343876966583,0.10178287545043675,2.0408064111492816,45.13649778418337,1.189387661340244,106.10023662909722,10,1.3777243228127631,515,Particle,None,1.993,86.75,pass,13.25,normal
W0266,LOT-18,LITHO-03,2026-06-29,21.75379754373777,0.33052065115140356,1.0694643765906489,45.88420383710406,1.0940562499815623,97.4491645016702,6,3.849824577607451,530,Etch Residue,None,2.189,83.54,fail,16.46,normal
W0267,LOT-14,LITHO-04,2026-06-04,20.73378342763503,-0.03652954986156664,2.891972303996024,44.444933140410505,1.3453314940221084,104.42728565036872,4,1.3655133957104417,530,Etch Residue,Edge-Loc,1.935,78.56,fail,21.44,requires review
W0268,LOT-11,LITHO-03,2026-05-07,22.23360617182164,0.06768798653207003,2.4551675265949617,46.19586586139808,1.4358458552504592,103.25985844150803,5,1.8658284765488113,515,Etch Residue,Edge-Loc,1.874,81.61,fail,18.39,requires review
W0269,LOT-19,LITHO-01,2026-05-13,20.99894408075301,-0.26730998624293845,1.6917894316093163,43.80756254747222,1.2745271123647433,104.85056340028287,6,2.2794132914894654,515,Particle,None,1.751,85.76,pass,14.24,normal
W0270,LOT-18,LITHO-03,2026-04-18,21.224419897284697,0.2142744413928739,2.0035796872133553,45.35351141107005,1.7060461473753028,105.31350689893223,7,0.5270989571276481,710,Particle,Center,1.971,78.3,fail,21.7,requires review
W0271,LOT-09,LITHO-01,2026-01-11,21.889280919174233,-0.13689159265284565,1.1495314180527132,46.10716766734542,1.3438757175394083,99.36103208068366,12,1.153172641219672,560,Misalignment,Center,2.193,79.71,fail,20.29,requires review
W0272,LOT-01,LITHO-04,2026-03-12,21.07206491390638,-0.1009357495357942,1.4822129105554671,45.792044990148405,1.8430668050851375,95.85555427937321,1,5.530272740014269,710,Misalignment,None,1.773,83.6,fail,16.4,requires review
W0273,LOT-05,LITHO-03,2026-03-31,20.44871081062006,-0.004004603072857933,1.8235320575500027,47.29973385208249,1.5984106079752178,99.97262580240506,6,3.1292393703865677,560,Misalignment,None,1.932,83.92,fail,16.08,normal
W0274,LOT-29,LITHO-01,2026-06-14,20.939649901568142,-0.2813191821611729,3.059894568596106,44.08387281922721,1.2558549776912922,105.37868380660262,6,1.3519592589717946,710,Scratch,None,1.603,86.6,pass,13.4,normal
W0275,LOT-13,LITHO-01,2026-02-09,20.98041409509545,0.04117860520720884,1.7523476263787672,43.3450208983817,1.1969210406586999,99.94038516660132,8,2.8362453198914976,710,Etch Residue,Edge-Loc,2.213,78.6,fail,21.4,requires review
W0276,LOT-15,LITHO-01,2026-03-31,20.24939209128914,0.17414392912650192,2.6481495615301314,43.806797869805855,0.9233762953333965,99.36263536934096,6,3.809330808647098,515,Etch Residue,Random,2.555,72.07,fail,27.93,requires review
W0277,LOT-15,LITHO-04,2026-03-03,20.85929236076255,0.052728088229512485,1.8231786579968943,45.79253107985812,1.601756612253388,95.07886870068637,6,1.5116243945655679,740,Particle,Center,2.083,79.3,fail,20.7,requires review
W0278,LOT-24,LITHO-02,2026-01-25,20.59179434830141,-0.2860015615521705,2.3735632925963124,45.597507521123255,1.3758943584620247,108.66006070729357,7,3.0326617815158525,515,Misalignment,Edge-Ring,2.021,78.8,fail,21.2,requires review
W0279,LOT-02,LITHO-03,2026-01-19,21.50839676645309,-0.022285672979338724,2.1010231484993387,45.122707991576895,0.66973156517777,105.13771183741618,6,2.7573425284300983,560,Misalignment,Loc,2.019,86.1,pass,13.9,normal
W0280,LOT-03,LITHO-03,2026-03-07,21.01903653080189,0.13356520253630833,2.8111396200649206,43.65245154107144,1.31249979453071,104.9256047288441,7,0.6855314946913077,710,Particle,None,1.694,83.61,fail,16.39,normal
W0281,LOT-09,LITHO-03,2026-01-15,20.844462337968835,-0.3380379778738634,1.8256320632470098,45.920240751994875,1.184638089760767,105.677356469762,11,1.517712779059382,530,Particle,Edge-Loc,2.575,76.47,fail,23.53,requires review
W0282,LOT-15,LITHO-01,2026-01-13,20.941599938157584,-0.1934578824871885,1.0992302249982917,43.53035426681935,2.0514871572597313,104.19149177386493,7,4.6952093913811455,560,Misalignment,Center,2.471,73.59,fail,26.41,requires review
W0283,LOT-21,LITHO-04,2026-03-05,21.122717110123393,0.1577778487346736,1.2326356780454573,46.39073949885228,0.9040274858373416,101.07155035031779,8,5.431655311044652,530,Particle,Center,3.032,75.82,fail,24.18,requires review
W0284,LOT-15,LITHO-02,2026-02-06,21.339247809829377,0.04861717815551157,1.82768575424007,48.428926107767836,0.9955272200930813,101.37769640433564,6,3.145987633553322,515,Misalignment,None,2.009,80.62,fail,19.38,requires review
W0285,LOT-14,LITHO-03,2026-04-10,20.45015827423184,0.07415488478281569,1.3256580205253634,45.43974137588586,1.8884893750869949,100.37525541454993,8,1.1233506185128492,515,Particle,Random,1.959,79.59,fail,20.41,requires review
W0286,LOT-29,LITHO-03,2026-01-04,20.4271268020583,0.3347090653721961,2.487148410975686,45.69972976278929,1.974867105112387,112.012014866777,2,0.20659441700116887,515,Particle,Random,1.615,81.32,fail,18.68,requires review
W0287,LOT-05,LITHO-03,2026-02-24,21.60757356847139,0.08433950013111646,1.8739622845993458,44.40856827732533,1.2392559714460254,104.11246571893788,12,1.0080898108344105,515,Particle,None,2.071,85.67,pass,14.33,normal
W0288,LOT-18,LITHO-04,2026-03-23,20.7732147202874,0.11841984187797228,3.8622245850185024,42.827744014695824,1.2787699620168813,100.23755832286454,3,0.606683553350012,560,Etch Residue,None,1.713,89.29,pass,10.71,normal
W0289,LOT-17,LITHO-01,2026-06-23,20.22073684907172,0.4879341948992987,0.9835997834040078,44.27673676436373,1.7156823887936594,103.76888774183186,8,4.915224872270272,560,Misalignment,None,2.151,84.65,fail,15.35,requires review
W0290,LOT-15,LITHO-02,2026-04-25,21.244096990160706,-0.03848482045628832,2.342543225096861,43.6885257106815,0.6855150710691414,98.158698112146,8,0.35350877525427093,530,Misalignment,Loc,1.765,82.05,fail,17.95,normal
W0291,LOT-25,LITHO-02,2026-06-08,21.254853393317976,-0.1436188974513291,1.410432883546032,43.26359450830198,0.8485822104230554,107.71712553063907,3,0.7020875984529499,600,Particle,Edge-Loc,1.401,85.36,pass,14.64,normal
W0292,LOT-09,LITHO-02,2026-03-03,20.15810660850881,0.07700335168448388,1.8546190617321252,47.06683193039478,1.401743309702251,99.48793743593286,4,2.0576202623064677,515,Pattern Collapse,None,1.723,81.72,fail,18.28,requires review
W0293,LOT-29,LITHO-01,2026-03-22,21.126214943504984,0.07901838529000108,2.298993631338381,45.327435021630926,2.042461698145194,103.90412464396537,3,1.7708277151559904,515,Etch Residue,Loc,1.289,84.83,fail,15.17,normal
W0294,LOT-10,LITHO-01,2026-03-17,21.404570700835606,-0.09480877055031747,0.5722400375879995,45.45562509673678,1.347494469141641,106.05071499302392,12,4.5492945023582445,710,Etch Residue,None,2.745,77.24,fail,22.76,requires review
W0295,LOT-17,LITHO-01,2026-06-09,21.205912548438445,-0.18583146351987254,2.3657782817516195,44.6291731617645,1.535327877107304,103.46212046797898,4,2.64556880415166,740,Misalignment,Center,2.037,77.76,fail,22.24,requires review
W0296,LOT-16,LITHO-02,2026-06-22,21.34758981606877,0.415771995976214,3.5320352235919175,44.79255470106788,1.896826245397404,102.35898596891462,3,1.5992053131913582,530,Scratch,None,1.449,83.36,fail,16.64,normal
W0297,LOT-26,LITHO-02,2026-06-23,20.22765199605009,0.05883182466984412,1.8825931911419853,46.1574608186872,2.237409656647351,102.04104792245286,7,3.89513776047595,515,Scratch,Center,1.941,78.87,fail,21.13,requires review
W0298,LOT-14,LITHO-03,2026-05-16,21.182072085247906,-0.1318113686523736,2.381865499763857,44.96119545756574,1.2981030343980906,101.785523831829,3,1.3233204467509214,710,Misalignment,Center,1.45,78.44,fail,21.56,requires review
W0299,LOT-09,LITHO-03,2026-04-01,20.833559132291253,0.16486745441032774,2.9174451851877796,45.63683272562968,1.494107146693301,99.8085457420755,5,4.784617945588974,740,Etch Residue,None,2.341,80.59,fail,19.41,requires review
W0300,LOT-01,LITHO-02,2026-04-08,20.734465412701446,-0.01964612728104021,2.0852325499811024,44.76479484258598,2.137719327469995,100.29196296687512,1,0.9017025358108517,530,Particle,None,1.024,87.74,pass,12.26,normal
W0301,LOT-11,LITHO-02,2026-06-26,21.47880558518085,-0.045518660337209624,1.793327868027962,44.58941653112154,0.9672302536830001,107.62244341987355,8,1.7252120721595623,515,Etch Residue,Random,2.329,74.05,fail,25.95,requires review
W0302,LOT-25,LITHO-01,2026-02-21,21.813600980870827,0.10120911694460878,0.6069845173947737,43.31170300127776,1.8596533746938375,101.5875607957964,5,0.24500635665438764,515,Misalignment,Center,1.258,87.47,pass,12.53,normal
W0303,LOT-01,LITHO-03,2026-03-04,21.986903530030197,-0.23253880828170417,2.6486935035764816,42.62670112515945,1.1435895636735596,99.01397417634546,7,3.252496907283231,560,Particle,Random,2.435,75.34,fail,24.66,requires review
W0304,LOT-27,LITHO-02,2026-06-11,21.72314432932825,0.06347289670509103,2.120782113189772,44.68612571872032,1.5358653284861048,100.03806913192626,10,1.9778621501243576,740,Pattern Collapse,Center,2.385,79.54,fail,20.46,requires review
W0305,LOT-17,LITHO-01,2026-03-11,20.9396462001034,0.3443318653917154,1.4911213040282871,45.06779603039188,1.415083333409904,106.18140858664945,11,4.7927229995861875,600,Scratch,Edge-Ring,2.898,78.12,fail,21.88,requires review
W0306,LOT-05,LITHO-02,2026-02-12,21.193996089664488,0.08391197919551593,2.2886176971943857,43.45664395594945,1.1646959397545698,104.56730520602501,9,1.4777048010628924,530,Particle,None,2.038,82.81,fail,17.19,normal
W0307,LOT-10,LITHO-02,2026-04-11,21.421752579481335,-0.0677181786810236,1.7914237502356731,44.95863016195844,1.1559143253196038,104.12925087728257,8,0.5199096733832271,600,Pattern Collapse,Loc,1.699,86.96,pass,13.04,normal
W0308,LOT-17,LITHO-01,2026-02-28,21.066647872114704,-0.09127895047708355,1.8301017082191322,45.064503075588604,1.596745027488814,101.0214194441428,7,2.4232785826131935,710,Particle,None,2.033,80.69,fail,19.31,requires review
W0309,LOT-10,LITHO-03,2026-06-10,21.071920303351348,-0.07386119520211969,2.624403809276096,42.412790392728745,1.8484387648569387,104.17877738665719,5,1.1796214161823009,560,Misalignment,None,1.504,89.29,pass,10.71,normal
W0310,LOT-04,LITHO-03,2026-06-13,21.4530642225319,-0.04571328204860059,1.2631323120733091,43.9018504086246,1.454592328884024,99.55446772518754,6,2.954066548427307,710,Scratch,None,1.6,85.07,pass,14.93,normal
W0311,LOT-20,LITHO-03,2026-02-25,20.96739454468574,-0.06800517589648895,2.933120700251631,45.48871667248256,1.5245396055566258,101.01346668088605,5,0.917313728202163,530,Particle,None,1.53,85.38,pass,14.62,normal
W0312,LOT-21,LITHO-03,2026-04-06,20.598892184994487,0.164936059393422,1.2216196858171178,45.464470475274894,1.6999109232018665,105.68525705208863,4,4.259900155193333,530,Misalignment,Random,2.382,75.43,fail,24.57,requires review
W0313,LOT-04,LITHO-03,2026-06-27,20.77203981379028,-0.31197763857761696,1.7361090141513156,43.61559010032029,1.1599334294454642,105.32225517989245,8,1.8648986762120487,560,Etch Residue,Donut,2.098,82.84,fail,17.16,normal
W0314,LOT-09,LITHO-02,2026-05-14,21.34865070775356,0.15516000907418412,3.546062335846604,45.19013766059968,1.7588923779445231,98.26874258538695,8,1.6037116721922628,560,Particle,Edge-Ring,2.254,81.79,fail,18.21,requires review
W0315,LOT-08,LITHO-03,2026-02-08,21.001646310159977,-0.068343574525661,2.9891483331496955,46.226888670432565,1.7867700839709113,98.74899947894741,8,4.080300306128027,740,Misalignment,None,2.66,79.52,fail,20.48,requires review
W0316,LOT-20,LITHO-03,2026-04-17,21.187115487277588,0.067850601425167,2.2683227947468083,45.93248755078908,2.411269204562643,102.41306818069096,9,3.283896141094841,560,Particle,Near-full,3.902,51.48,fail,48.52,requires review
W0317,LOT-22,LITHO-02,2026-04-22,21.368543583211203,-0.20285782383615547,1.5416288491491486,44.88565705558328,1.3683635333041462,108.55930302374414,9,1.0222641148307372,530,Etch Residue,Edge-Ring,2.017,83.31,fail,16.69,normal
W0318,LOT-22,LITHO-03,2026-04-28,20.793837195406315,0.2391535920328985,1.829509385310075,44.43842842401085,1.3396713694161553,94.72085237501783,10,3.2224090056844563,530,Particle,None,2.577,81.23,fail,18.77,requires review
W0319,LOT-29,LITHO-02,2026-01-05,21.415936489996394,0.22421429283093713,2.2512927202099875,44.24478661879859,1.769138055050811,103.05766517036791,6,2.8005003450302643,560,Particle,Center,2.453,77.11,fail,22.89,requires review
W0320,LOT-24,LITHO-02,2026-02-23,21.208363431902118,0.17272629463501324,2.226266262637719,45.56138373949159,1.7866864591192484,96.77103534002204,8,1.6697318705525368,530,Etch Residue,Edge-Loc,2.067,80.78,fail,19.22,requires review
W0321,LOT-10,LITHO-03,2026-06-03,20.320852802198687,-0.27265585964283706,2.136390349261826,45.23412476777147,1.3127194963181508,99.58954222460292,7,3.05489697597405,600,Particle,None,2.113,84.99,fail,15.01,normal
W0322,LOT-04,LITHO-04,2026-02-13,21.793267635152436,0.1492417927918895,2.178417240141071,45.75528480732264,1.3588930630744829,100.61517201135588,7,4.247826863615854,530,Misalignment,Center,2.383,71.44,fail,28.56,requires review
W0323,LOT-19,LITHO-04,2026-02-23,20.724590390933695,0.07287391577442759,2.0499374232064205,45.15824857574538,1.6893957933763142,100.40206829493981,4,1.7053444203011734,530,Etch Residue,Edge-Ring,1.632,83.19,fail,16.81,normal
W0324,LOT-28,LITHO-02,2026-02-28,20.089697561248148,-0.28894882448386217,1.1906148850519913,45.98251674041693,1.2103455157428686,99.971575429295,8,1.70951569064559,560,Etch Residue,None,1.676,83.57,fail,16.43,normal
W0325,LOT-30,LITHO-02,2026-02-01,20.425225959727534,-0.004373529078746788,1.838442480487417,45.11351103954924,1.3563131041947447,102.02738682943021,7,1.6433519069650204,515,Particle,None,1.646,87.37,pass,12.63,normal
W0326,LOT-07,LITHO-03,2026-01-28,20.438425161626924,0.06561620802598725,2.8402368377907927,45.94162645935803,1.5313574685789522,99.96602884680381,9,0.9896407161244407,600,Scratch,Center,2.194,82.19,fail,17.81,normal
W0327,LOT-08,LITHO-02,2026-03-04,21.028695325261644,0.10009354928816715,1.242165991714218,46.044987324439965,1.8485785396877903,96.44266193755422,3,1.6926806822130702,560,Etch Residue,Edge-Ring,1.362,84.15,fail,15.85,normal
W0328,LOT-02,LITHO-04,2026-06-07,20.84938222194957,0.03190704605079403,2.0673111419225054,44.034568043730225,1.2883904843371607,104.96350452758655,7,1.5601931694707323,530,Misalignment,Scratch,2.111,79.7,fail,20.3,requires review
W0329,LOT-05,LITHO-02,2026-01-01,20.814742417797675,0.05242165503252834,1.6261722498604094,42.8302271437551,0.8551654382892648,104.86091423516575,4,1.4947725403319254,600,Etch Residue,Loc,1.551,85.37,pass,14.63,normal
W0330,LOT-17,LITHO-01,2026-02-20,21.340836081015365,0.2652500506055572,2.2779453005786783,46.85219142721746,0.8291908863686263,105.20406237808614,6,1.4783466070164766,710,Etch Residue,Edge-Loc,1.657,77.89,fail,22.11,requires review
W0331,LOT-17,LITHO-01,2026-01-11,21.186931448655987,0.22068610378392237,1.9279567732532275,45.30799047685471,1.0592054266528534,96.14520891419649,8,0.7004605247286391,710,Etch Residue,Center,1.907,79.3,fail,20.7,requires review
W0332,LOT-12,LITHO-04,2026-04-12,21.173826328854357,-0.5160698916808938,3.2341755654822686,42.94261692540466,1.040391298630022,103.13588897981977,0,3.499438691256201,530,Misalignment,Edge-Loc,1.745,81.16,fail,18.84,requires review
W0333,LOT-10,LITHO-01,2026-02-15,21.22540565153078,-0.05713893987078276,2.5546082079331778,44.14341660333755,1.4458862344830319,104.5687196520663,9,1.1517517329008102,530,Etch Residue,Center,2.332,70.99,fail,29.01,requires review
W0334,LOT-25,LITHO-02,2026-05-23,21.338874067401232,-0.02963718495791123,1.2817377839559523,45.926249150843795,1.0838919462408383,98.08143213992957,6,4.4002858317551246,600,Pattern Collapse,None,2.093,80.2,fail,19.8,requires review
W0335,LOT-14,LITHO-02,2026-04-16,19.840625662022408,-0.3153777430908548,2.669859608129589,44.664387802640526,1.2540357640625786,102.0348583430921,6,0.8341931044423891,560,Misalignment,Edge-Loc,1.995,83.7,fail,16.3,normal
W0336,LOT-25,LITHO-01,2026-05-22,20.799558961254547,0.01695295048181619,1.657743700616556,44.38552629681705,1.2290699402562826,101.55818674782061,6,5.042691840154521,600,Scratch,Edge-Ring,2.238,80.16,fail,19.84,requires review
W0337,LOT-29,LITHO-02,2026-04-25,19.80088446453079,0.22477639903389118,1.7961025400357267,46.68105823237556,1.3458222487032023,109.0001725025594,5,1.3719362452151815,560,Etch Residue,Center,1.871,81.1,fail,18.9,requires review
W0338,LOT-10,LITHO-03,2026-03-20,21.01983295973879,-0.19558221472630624,2.4196733140749855,43.74325542433943,1.9628765160330928,109.31308494064778,8,3.24794034507874,710,Scratch,Near-full,3.42,55.78,fail,44.22,requires review
W0339,LOT-07,LITHO-01,2026-06-04,20.99745186527661,0.06055216896417701,1.855776806188906,44.0422159706942,1.731681656300681,95.67544570534524,11,1.9645348285685718,515,Pattern Collapse,Edge-Loc,2.222,79.87,fail,20.13,requires review
W0340,LOT-29,LITHO-04,2026-03-27,21.575042751134323,-0.1648482259133588,2.8249990714260687,45.25366377005792,1.5056452953466013,111.47692262176636,11,0.6190409968489924,560,Particle,None,2.302,84.89,fail,15.11,normal
W0341,LOT-20,LITHO-04,2026-06-20,21.653198915996615,-0.12094416426234182,1.6578429569406234,45.468545918464656,1.3386408017967066,98.52214225961737,7,0.6485035721646589,515,Particle,None,1.674,86.67,pass,13.33,normal
W0342,LOT-09,LITHO-02,2026-06-29,21.1115262765388,0.2659308541506063,1.7667374131860458,45.595611641208876,1.3483685701819426,105.72655851844422,7,1.0783613138234835,530,Etch Residue,None,1.839,86.41,pass,13.59,normal
W0343,LOT-19,LITHO-01,2026-04-17,20.724801407431706,-0.0976604076201285,1.740540374516324,46.09348565348274,1.6147112644831823,105.68789232728217,3,1.3143248566801011,600,Misalignment,None,1.161,88.18,pass,11.82,normal
W0344,LOT-16,LITHO-03,2026-05-02,21.266838611900155,0.08319824802191243,1.804052876151473,45.23829434481782,1.7044591756733016,98.21637713800114,10,1.7441939536375008,560,Misalignment,Center,2.556,79.16,fail,20.84,requires review
W0345,LOT-28,LITHO-01,2026-02-16,20.709645299471628,-0.3368192608909777,2.969434088883469,45.58726072672609,1.1823338728647899,103.87441761658857,10,2.2643563360674337,530,Scratch,None,2.369,85.47,pass,14.53,normal
W0346,LOT-08,LITHO-02,2026-05-27,20.99923404170616,0.3352171610510784,2.640157405527212,44.6889488888219,1.512768264464981,101.59137177178896,10,1.5844778726507212,740,Pattern Collapse,None,2.375,85.74,pass,14.26,normal
W0347,LOT-30,LITHO-04,2026-05-01,21.54237497432842,0.1084774403351698,3.3969607678084497,45.07523796388406,0.7889331509679406,104.10645401760308,5,2.182302899546195,710,Misalignment,None,1.868,83.65,fail,16.35,normal
W0348,LOT-29,LITHO-04,2026-06-12,20.69322575970582,-0.0328499716770471,3.7873509427294785,45.12904101606436,1.5740998244597089,102.87655474904638,8,2.430315143227045,560,Etch Residue,Loc,2.528,74.71,fail,25.29,requires review
W0349,LOT-06,LITHO-03,2026-02-18,21.443123251583376,0.10359837179998105,1.4784980776473624,45.25811776298284,1.7667522346855402,106.54609004440694,4,1.5336229298990252,740,Particle,Edge-Ring,1.119,89.53,pass,10.47,normal
W0350,LOT-05,LITHO-02,2026-05-22,21.372570752780767,-0.2537674972106059,2.2492933891291025,45.92704776909931,1.4019759805916936,102.28651826395503,6,2.7702816579334333,530,Misalignment,None,1.923,85.5,pass,14.5,normal
W0351,LOT-16,LITHO-03,2026-03-26,20.474864500578047,0.21285553351547828,1.3766597783495973,45.6661748183338,2.1357844486490367,101.36207853618002,4,3.186633205367003,710,Particle,None,1.678,86.32,pass,13.68,normal
W0352,LOT-02,LITHO-03,2026-02-03,21.53564177051957,-0.05831725958935743,1.6556758505762132,45.05306040348022,1.1915665433973823,106.16504408561728,8,2.472362973450419,515,Misalignment,None,1.874,83.49,fail,16.51,normal
W0353,LOT-09,LITHO-02,2026-01-31,21.38421148995433,-0.036732512708718246,1.7589422428210315,44.029048818070756,1.5761041453561415,104.20550466646269,6,2.567488146218585,530,Misalignment,None,2.074,84.74,fail,15.26,normal
W0354,LOT-14,LITHO-03,2026-04-12,21.05605923805496,-0.0884980106937872,1.4599915881032082,45.08120550967525,1.4874613386669155,104.78089089841937,7,2.0509218370900215,530,Etch Residue,None,1.54,84.64,fail,15.36,normal
W0355,LOT-30,LITHO-01,2026-02-27,20.58072209808479,-0.10451725249420524,1.4636789089711106,44.96637865812511,1.4648958163948071,99.47457064541733,3,3.6975506008411276,515,Etch Residue,None,1.544,87.34,pass,12.66,normal
W0356,LOT-30,LITHO-01,2026-01-19,20.527436689783435,0.12504071009311354,2.099000935035822,45.23181789577584,1.4599872411983383,98.0280014306858,11,1.7729561239371305,560,Misalignment,None,2.073,87.41,pass,12.59,normal
W0357,LOT-05,LITHO-02,2026-03-18,20.70428558270334,0.046063233018760114,1.3482971071295153,47.647830368568485,1.5374867605033151,99.84265585563973,8,1.0936694843140429,515,Particle,Scratch,1.801,85.43,pass,14.57,normal
W0358,LOT-27,LITHO-01,2026-04-28,21.298426954810576,0.11731466545254718,2.789488871396343,44.37147266575052,1.7967855602122949,99.64087873441376,5,1.8104524888716658,600,Particle,Center,2.25,79.15,fail,20.85,requires review
